frame,track_id,cls,conf,x1,y1,x2,y2
763,1097,0,0.5111,1130.4,560.8,1252.7,880.8
764,747,0,0.9438,634.3,121.9,1131.4,1076.3
764,946,0,0.9121,301.2,357.6,507.6,1000.6
764,975,0,0.4495,1097.2,121.1,1184.2,350.2
764,1087,0,0.5041,101.2,148.3,206.2,418.8
764,1089,0,0.4282,1342.9,664.5,1472.4,884.2
764,1094,0,0.942,17.3,349.7,215.3,1017.0
764,1098,0,0.3674,1421.9,665.3,1544.6,885.4
764,1119,0,0.7188,1203.2,566.5,1316.8,732.3
764,1132,0,0.5285,220.0,597.0,325.4,742.8
764,1130,0,0.5887,1558.7,563.8,1675.7,885.5
764,1148,0,0.6193,1812.2,533.1,1887.4,886.5
764,1149,0,0.3485,498.3,531.2,577.0,718.3
764,1064,0,0.3588,193.8,1.6,340.3,165.0
764,1153,0,0.5787,675.1,185.7,779.3,307.0
765,747,0,0.9465,635.2,132.4,1125.6,1077.3
765,946,0,0.9129,292.8,358.2,496.5,995.5
765,975,0,0.4046,1084.3,123.4,1164.4,331.2
765,1087,0,0.4433,92.6,150.8,196.8,418.0
765,1089,0,0.4449,1325.4,662.4,1454.8,881.1
765,1094,0,0.9419,11.9,350.3,210.2,1012.0
765,1098,0,0.3893,1401.2,664.5,1522.4,880.6
765,1119,0,0.7115,1185.9,564.2,1300.0,729.6
765,1132,0,0.5388,208.8,595.0,313.9,740.7
765,1130,0,0.6178,1538.3,563.2,1653.4,879.9
765,1148,0,0.6603,1796.0,536.5,1873.5,882.0
765,1064,0,0.3948,185.0,3.2,329.3,166.8
765,1153,0,0.5655,662.7,187.4,770.7,313.2
765,1156,0,0.4093,682.2,719.3,946.1,988.4
765,963,0,0.3196,1146.6,100.8,1244.2,242.4
765,1097,0,0.5605,1119.2,556.8,1199.8,757.2
766,747,0,0.9396,634.1,137.1,1121.1,1076.1
766,946,0,0.9193,285.0,358.5,486.2,990.1
766,975,0,0.4938,1069.7,125.4,1147.3,324.2
766,1087,0,0.462,85.5,151.9,189.1,416.4
766,1094,0,0.9416,8.7,350.3,206.7,1005.6
766,1098,0,0.347,1381.1,660.8,1502.3,876.7
766,1119,0,0.7041,1171.2,564.3,1284.1,726.9
766,1132,0,0.5166,199.1,592.9,303.5,737.8
766,1130,0,0.4986,1518.8,562.3,1632.3,874.7
766,1148,0,0.7067,1776.8,538.1,1856.7,877.4
766,1064,0,0.3072,178.1,5.1,320.1,168.5
766,1153,0,0.6003,646.8,188.4,765.0,326.4
766,1156,0,0.3004,668.3,704.4,940.4,981.9
766,1157,0,0.6535,997.5,568.3,1132.7,768.8
766,1158,0,0.3999,653.7,144.2,763.8,260.3
766,963,0,0.324,1129.9,102.8,1227.3,243.9
766,1097,0,0.6968,1100.4,555.0,1187.8,771.0
766,1149,0,0.3184,479.3,529.2,556.9,712.6
767,747,0,0.9367,639.4,138.7,1128.4,1074.2
767,946,0,0.9222,279.4,358.0,478.5,984.6
767,975,0,0.4159,1056.6,126.8,1134.4,324.5
767,1087,0,0.4977,80.4,152.9,183.0,413.9
767,1094,0,0.9361,7.1,350.3,204.7,999.9
767,1098,0,0.4199,1367.0,658.3,1487.7,871.9
767,1119,0,0.724,1158.0,562.5,1270.1,723.0
767,1132,0,0.6116,191.3,590.6,294.7,734.1
767,1130,0,0.6196,1501.7,559.9,1613.7,868.8
767,1148,0,0.6513,1757.6,538.9,1839.8,872.2
767,1064,0,0.3543,172.6,7.1,312.1,170.1
767,1153,0,0.57,636.0,189.1,756.8,330.7
767,1156,0,0.3174,619.5,623.1,962.5,975.7
767,1157,0,0.4282,985.5,565.0,1114.8,757.2
767,1158,0,0.5236,646.1,145.3,755.2,260.3
767,1097,0,0.6435,1081.6,553.0,1179.8,800.2
767,1161,32,0.9,1041.2,800.8,1180.5,946.2
767,1149,0,0.4642,472.0,528.0,549.0,709.0
768,747,0,0.9516,629.2,134.2,1121.9,1074.3
768,946,0,0.9253,275.0,356.6,471.9,978.6
768,975,0,0.4188,1044.1,127.1,1124.0,329.6
768,1087,0,0.529,77.5,153.4,179.7,412.6
768,1094,0,0.9348,5.6,349.3,202.8,993.8
768,1098,0,0.4944,1351.9,653.7,1473.2,867.5
768,1119,0,0.7125,1146.6,559.7,1258.2,718.5
768,1132,0,0.6596,187.1,587.9,289.1,729.6
768,1130,0,0.6687,1485.0,557.3,1596.3,865.1
768,1148,0,0.7217,1738.7,535.4,1823.8,866.6
768,1064,0,0.3687,169.8,9.3,306.4,170.7
768,1153,0,0.4758,628.6,190.0,749.5,332.4
768,1156,0,0.372,598.5,591.9,962.0,969.7
768,1157,0,0.3169,962.5,561.9,1110.0,782.9
768,1158,0,0.5911,638.8,145.7,747.5,260.3
768,1097,0,0.4628,1064.1,549.6,1174.0,833.9
768,1161,32,0.8621,1034.3,855.4,1195.1,1024.0
768,1149,0,0.4825,465.9,526.1,542.2,704.3
768,1163,0,0.5892,1665.7,534.1,1782.2,867.8
768,1089,0,0.4578,1278.8,651.3,1405.9,864.6
768,963,0,0.3095,1106.0,106.1,1201.4,244.6
769,747,0,0.9506,619.1,128.0,1114.3,1072.8
769,946,0,0.9241,271.5,355.5,465.9,972.1
769,975,0,0.4214,1032.8,128.1,1114.9,336.4
769,1087,0,0.4796,76.3,153.9,177.9,410.5
769,1094,0,0.9385,5.3,348.1,201.8,986.6
769,1098,0,0.4142,1343.2,652.2,1456.0,848.7
769,1119,0,0.6844,1135.9,557.2,1246.5,714.1
769,1132,0,0.5493,183.7,583.2,285.4,725.0
769,1130,0,0.6092,1469.3,553.9,1579.2,857.6
769,1148,0,0.6855,1720.8,533.1,1808.1,860.4
769,1064,0,0.3461,168.7,11.8,302.3,171.2
769,1153,0,0.445,616.3,190.3,748.9,348.3
769,1157,0,0.3855,943.2,553.9,1100.7,793.1
769,1158,0,0.4318,632.0,146.3,740.2,260.3
769,1097,0,0.6604,1051.4,546.1,1163.5,842.1
769,1161,32,0.92,1041.2,850.1,1182.9,998.7
769,1149,0,0.4291,461.3,523.8,537.2,699.7
769,1163,0,0.579,1648.5,531.2,1763.9,861.6
769,1089,0,0.3993,1265.9,646.9,1393.4,859.9
770,747,0,0.9397,626.1,119.9,1126.8,1070.3
770,946,0,0.9224,269.2,354.3,460.9,964.0
770,975,0,0.441,1023.0,128.8,1106.3,340.4
770,1087,0,0.4944,75.9,153.8,176.7,407.6
770,1094,0,0.9348,6.8,347.8,201.7,978.2
770,1098,0,0.4003,1330.7,646.1,1444.3,843.0
770,1119,0,0.6708,1125.2,551.0,1237.0,709.3
770,1132,0,0.5355,181.0,580.2,281.1,720.5
770,1130,0,0.673,1453.9,550.3,1562.4,850.8
770,1148,0,0.6685,1704.0,532.5,1792.5,853.6
770,1064,0,0.3284,168.8,14.2,299.3,171.3
770,1153,0,0.4737,607.9,190.4,744.6,355.6
770,1157,0,0.4813,927.1,548.1,1089.6,799.3
770,1158,0,0.4166,627.2,146.8,734.1,259.3
770,1097,0,0.7413,1045.7,543.4,1149.0,816.1
770,1161,32,0.9454,1033.9,810.8,1166.2,949.7
770,1149,0,0.4117,457.9,521.5,533.2,695.1
770,1163,0,0.6152,1629.5,529.3,1743.8,856.0
770,1089,0,0.4982,1253.4,642.7,1380.2,853.4
770,1165,0,0.6914,1862.0,511.2,1914.0,870.4
770,963,0,0.3118,1085.8,108.4,1178.3,242.5
771,747,0,0.9487,623.9,115.3,1126.0,1067.6
771,946,0,0.9186,266.9,353.3,456.2,957.6
771,975,0,0.4045,1014.1,129.4,1095.7,336.8
771,1087,0,0.4677,75.9,154.6,176.0,405.6
771,1094,0,0.9339,8.1,347.5,201.9,970.7
771,1098,0,0.4891,1316.8,643.2,1433.7,845.0
771,1119,0,0.5998,1115.6,548.3,1226.6,705.5
771,1132,0,0.5559,178.8,576.9,277.3,715.9
771,1130,0,0.6395,1439.4,547.2,1546.4,844.6
771,1148,0,0.6727,1687.4,530.4,1777.6,847.4
771,1064,0,0.3229,168.3,16.0,296.3,171.5
771,1153,0,0.4702,603.2,190.5,739.2,356.9
771,1157,0,0.4858,913.6,543.5,1077.3,802.2
771,1158,0,0.481,622.0,148.0,727.8,259.4
771,1097,0,0.6611,1041.7,541.3,1134.4,781.6
771,1161,32,0.7841,1023.3,773.7,1150.5,907.1
771,1149,0,0.3337,454.2,519.3,529.4,691.3
771,1163,0,0.68,1612.4,524.0,1726.5,850.0
771,1089,0,0.5561,1241.6,638.6,1367.3,846.5
771,1165,0,0.5803,1853.0,514.5,1904.5,865.3
772,747,0,0.9271,621.5,118.5,1119.8,1066.7
772,946,0,0.9181,265.7,352.8,452.5,951.1
772,975,0,0.3873,1005.9,131.2,1087.2,338.4
772,1087,0,0.4606,76.2,155.6,176.0,405.2
772,1094,0,0.9416,8.5,347.4,201.5,964.4
772,1098,0,0.4534,1305.0,640.3,1422.3,842.2
772,1119,0,0.586,1108.4,549.7,1216.0,701.4
772,1132,0,0.6135,176.9,573.2,274.1,711.3
772,1130,0,0.6423,1426.5,544.7,1532.4,840.1
772,1148,0,0.7122,1671.5,528.8,1763.2,841.7
772,1064,0,0.3039,168.6,18.2,294.7,172.4
772,1153,0,0.4767,601.3,191.1,734.4,355.9
772,1157,0,0.4588,896.6,539.1,1065.4,812.4
772,1158,0,0.4164,617.4,149.0,722.8,260.0
772,1097,0,0.722,1036.2,538.9,1121.8,755.4
772,1161,32,0.8435,1015.6,747.5,1137.9,875.5
772,1149,0,0.3056,451.2,517.8,525.6,686.8
772,1163,0,0.6703,1597.2,521.8,1710.6,844.3
772,1089,0,0.4911,1231.7,635.0,1356.7,841.5
772,1165,0,0.7032,1843.6,514.9,1895.6,859.1
772,963,0,0.3043,1067.4,111.1,1158.4,242.6
773,747,0,0.954,624.8,126.1,1115.5,1067.6
773,946,0,0.9135,266.1,352.8,450.6,946.2
773,975,0,0.3944,999.1,133.7,1081.2,344.1
773,1087,0,0.3896,77.6,157.0,177.3,405.6
773,1094,0,0.942,9.6,348.1,201.9,958.6
773,1098,0,0.4659,1295.2,636.5,1412.0,838.0
773,1119,0,0.6423,1101.6,548.8,1208.2,698.3
773,1132,0,0.5712,176.3,570.3,272.5,708.4
773,1130,0,0.4328,1418.6,542.5,1520.5,827.8
773,1148,0,0.7031,1658.0,527.9,1751.4,838.4
773,1153,0,0.4161,601.6,193.0,732.1,355.8
773,1157,0,0.5407,881.2,536.1,1058.3,830.4
773,1158,0,0.4107,615.0,150.3,720.1,260.8
773,1097,0,0.7004,1030.4,537.4,1112.1,738.2
773,1161,32,0.9126,1007.0,730.6,1126.7,855.3
773,1163,0,0.6789,1579.6,518.0,1693.7,840.1
773,1089,0,0.6115,1223.3,632.4,1346.3,834.7
773,1165,0,0.6224,1827.0,515.2,1880.0,854.9
773,1156,0,0.5554,407.7,348.0,942.3,932.9
774,747,0,0.94,628.9,135.2,1108.9,1069.8
774,946,0,0.9176,267.2,353.4,449.6,941.6
774,975,0,0.3637,993.8,135.7,1075.8,346.8
774,1087,0,0.3999,80.1,159.6,179.5,407.7
774,1094,0,0.9384,11.4,349.6,202.9,952.9
774,1098,0,0.5233,1287.4,634.5,1403.0,833.5
774,1119,0,0.6304,1095.6,546.0,1202.8,696.4
774,1132,0,0.5458,176.3,569.0,271.1,706.6
774,1130,0,0.61,1413.5,541.5,1508.6,806.4
774,1148,0,0.7434,1646.2,527.4,1740.6,834.4
774,1153,0,0.4618,607.6,195.3,724.2,340.5
774,1157,0,0.4357,878.1,538.9,1043.6,819.3
774,1158,0,0.3938,614.0,153.1,718.3,262.7
774,1097,0,0.7403,1024.5,536.6,1105.6,730.4
774,1161,32,0.9251,999.0,723.0,1116.6,845.2
774,1163,0,0.6871,1567.2,516.7,1681.3,836.0
774,1089,0,0.5661,1215.7,631.1,1339.0,833.4
774,1165,0,0.6065,1811.7,514.9,1866.2,851.8
774,1156,0,0.8613,398.6,327.5,917.2,926.6
774,1149,0,0.3625,449.6,517.7,522.8,682.3
775,747,0,0.929,635.6,149.2,1099.3,1069.7
775,946,0,0.9182,269.4,354.8,449.9,938.2
775,975,0,0.3892,990.9,139.1,1072.1,349.2
775,1087,0,0.483,84.5,162.5,183.3,409.1
775,1094,0,0.9329,14.7,350.9,205.7,948.8
775,1098,0,0.5245,1283.7,634.0,1398.5,832.8
775,1119,0,0.6566,1091.5,543.9,1198.8,694.8
775,1132,0,0.6328,178.3,569.4,270.6,704.7
775,1130,0,0.6448,1403.0,541.1,1503.1,821.6
775,1148,0,0.7098,1636.5,527.4,1732.1,832.3
775,1153,0,0.5166,610.8,197.6,721.5,335.0
775,1157,0,0.451,869.4,541.5,1033.2,826.3
775,1158,0,0.4479,614.2,155.9,717.4,264.4
775,1097,0,0.7689,1020.0,536.4,1103.5,732.1
775,1161,32,0.8701,993.5,723.4,1110.6,845.0
775,1163,0,0.6849,1556.6,515.7,1671.4,833.7
775,1089,0,0.3948,1217.0,630.2,1336.8,828.2
775,1165,0,0.608,1806.7,514.6,1863.9,849.4
775,1149,0,0.3806,450.0,518.4,522.9,680.5
775,1079,0,0.8571,541.6,338.5,763.6,929.6
776,747,0,0.9356,643.2,157.2,1093.1,1067.8
776,946,0,0.9184,273.6,355.9,452.4,935.5
776,975,0,0.3831,990.1,142.2,1070.5,351.6
776,1087,0,0.4839,90.2,164.8,188.9,411.1
776,1094,0,0.93,18.3,352.2,209.3,946.4
776,1098,0,0.5241,1278.9,632.8,1394.3,832.6
776,1119,0,0.7037,1090.3,544.0,1196.6,693.8
776,1132,0,0.4921,182.1,569.6,272.5,703.5
776,1130,0,0.7141,1396.4,540.8,1498.3,828.0
776,1148,0,0.7272,1629.6,527.8,1726.6,830.3
776,1153,0,0.4919,613.0,200.6,720.9,333.9
776,1157,0,0.5737,865.5,541.2,1028.0,831.4
776,1158,0,0.4582,615.9,158.8,717.7,265.7
776,1097,0,0.7632,1016.3,537.2,1103.8,740.4
776,1161,32,0.928,989.6,732.5,1107.5,855.0
776,1163,0,0.6899,1554.3,517.4,1668.5,832.2
776,1089,0,0.4804,1212.7,629.9,1330.6,824.1
776,1165,0,0.6776,1799.8,513.4,1859.7,847.5
776,1079,0,0.8788,540.7,338.2,752.9,925.4
777,747,0,0.9368,651.3,160.3,1092.0,1066.3
777,946,0,0.9236,278.4,357.1,455.5,932.9
777,975,0,0.4345,990.7,145.1,1070.4,353.7
777,1087,0,0.4346,96.8,168.1,194.4,411.4
777,1094,0,0.9349,22.3,351.6,213.7,943.6
777,1098,0,0.5639,1275.7,631.9,1390.7,831.0
777,1119,0,0.7012,1090.6,545.7,1194.9,692.6
777,1132,0,0.3624,185.8,569.0,275.2,703.1
777,1130,0,0.7233,1391.0,540.2,1493.2,829.0
777,1148,0,0.7849,1624.2,527.7,1722.2,827.8
777,1153,0,0.6427,616.8,203.1,723.0,334.1
777,1097,0,0.7286,1012.4,537.4,1106.5,756.4
777,1161,32,0.9534,987.0,748.7,1105.0,871.6
777,1163,0,0.6996,1548.4,517.2,1663.0,830.1
777,1089,0,0.4001,1218.2,629.6,1328.4,810.6
777,1165,0,0.719,1793.5,512.2,1856.4,845.7
777,1079,0,0.8449,538.2,338.7,746.1,922.7
777,1105,0,0.5706,903.7,543.7,994.5,827.1
778,747,0,0.9378,660.2,159.4,1095.5,1063.8
778,946,0,0.9232,283.0,357.3,458.8,929.5
778,975,0,0.3558,991.4,147.4,1070.2,354.8
778,1087,0,0.3951,103.4,170.2,200.7,412.2
778,1094,0,0.9381,27.0,349.7,219.1,940.9
778,1098,0,0.493,1276.1,630.1,1389.8,827.5
778,1119,0,0.7042,1091.0,546.9,1193.1,690.2
778,1132,0,0.3806,189.9,568.2,277.8,701.8
778,1130,0,0.6443,1387.8,538.8,1489.4,826.1
778,1148,0,0.7766,1620.5,527.1,1719.2,824.9
778,1153,0,0.6252,620.2,204.8,725.1,333.7
778,1097,0,0.7467,1007.8,536.5,1111.1,779.9
778,1161,32,0.9577,984.5,772.6,1103.7,897.1
778,1163,0,0.6443,1542.3,517.4,1656.3,826.8
778,1089,0,0.5015,1214.2,628.5,1325.3,809.5
778,1165,0,0.8111,1787.9,511.8,1853.3,842.2
778,1079,0,0.8749,531.5,338.6,738.5,919.6
778,1105,0,0.5719,897.2,544.6,990.3,827.1
779,747,0,0.9433,665.5,152.3,1099.3,1060.6
779,946,0,0.9211,287.5,356.5,462.1,925.9
779,975,0,0.3082,991.9,148.1,1070.0,354.3
779,1087,0,0.4521,108.8,170.6,205.7,411.6
779,1094,0,0.9345,30.2,347.2,223.0,937.2
779,1098,0,0.5379,1274.5,628.3,1388.1,825.1
779,1119,0,0.6813,1090.9,547.2,1191.7,688.2
779,1130,0,0.6226,1385.8,537.1,1486.5,822.2
779,1148,0,0.7548,1615.8,525.0,1715.4,821.3
779,1153,0,0.4994,622.6,204.8,726.9,332.8
779,1097,0,0.7505,1004.8,534.3,1114.3,796.5
779,1161,32,0.9309,983.8,801.8,1102.3,925.7
779,1163,0,0.6628,1537.5,515.3,1652.5,824.3
779,1089,0,0.6562,1210.5,626.4,1323.8,809.9
779,1165,0,0.7901,1782.1,510.4,1850.1,838.7
779,1079,0,0.9039,525.7,337.2,734.2,915.3
779,1172,0,0.3463,1674.6,357.2,1763.9,542.1
780,747,0,0.9419,666.2,143.7,1098.4,1056.5
780,946,0,0.9221,291.6,355.3,465.0,922.4
780,1087,0,0.463,113.8,170.2,210.7,411.0
780,1094,0,0.9356,32.7,345.3,225.7,932.6
780,1098,0,0.4946,1273.7,627.1,1386.3,821.9
780,1119,0,0.6398,1089.7,544.0,1190.9,685.7
780,1130,0,0.7383,1384.1,534.5,1484.8,820.2
780,1148,0,0.7245,1611.9,523.4,1712.3,817.8
780,1153,0,0.4438,624.0,204.6,728.3,332.1
780,1097,0,0.7047,1005.8,532.2,1113.7,793.6
780,1161,32,0.8586,977.1,789.3,1095.9,913.6
780,1163,0,0.6733,1529.5,513.0,1644.2,820.7
780,1089,0,0.6557,1208.3,624.4,1323.0,809.4
780,1165,0,0.6819,1778.6,508.4,1849.7,834.5
780,1079,0,0.9169,518.8,336.0,729.9,912.1
780,1132,0,0.346,195.6,563.6,282.0,696.5
781,747,0,0.9461,665.6,137.6,1094.4,1052.0
781,946,0,0.9164,295.5,353.9,467.6,917.6
781,1087,0,0.423,118.9,171.1,214.7,409.3
781,1094,0,0.9322,35.3,344.0,228.3,928.8
781,1098,0,0.4687,1273.8,623.0,1386.3,817.2
781,1119,0,0.6445,1089.8,543.1,1190.1,683.0
781,1130,0,0.5917,1382.6,531.8,1482.7,817.1
781,1148,0,0.7118,1608.5,521.8,1709.9,815.0
781,1153,0,0.479,625.9,204.7,729.7,331.1
781,1097,0,0.6954,1008.3,530.4,1110.5,779.1
781,1161,32,0.9437,968.9,765.3,1086.1,887.7
781,1163,0,0.6352,1522.6,510.6,1637.7,817.3
781,1089,0,0.5995,1207.0,622.1,1321.6,806.0
781,1165,0,0.6122,1775.3,506.8,1849.4,830.8
781,1079,0,0.9235,514.5,334.1,728.2,906.8
781,1132,0,0.3092,199.2,560.6,284.1,693.1
782,747,0,0.9447,665.3,134.3,1089.6,1048.3
782,946,0,0.9094,298.4,352.3,469.3,913.6
782,1087,0,0.5009,123.0,170.2,218.7,407.9
782,1094,0,0.9349,38.4,343.8,231.4,925.2
782,1098,0,0.4905,1271.6,620.4,1383.0,812.9
782,1119,0,0.6789,1089.2,542.0,1188.9,680.6
782,1130,0,0.6532,1379.7,530.0,1479.7,815.2
782,1148,0,0.6787,1605.6,519.7,1706.3,806.6
782,1153,0,0.4938,627.4,204.5,731.1,330.3
782,1097,0,0.6944,1009.0,528.5,1108.6,771.9
782,1161,32,0.9134,960.3,743.0,1075.6,863.2
782,1163,0,0.6314,1518.2,509.2,1634.0,813.2
782,1089,0,0.6056,1205.5,619.6,1320.3,803.0
782,1165,0,0.6585,1768.3,504.3,1845.2,828.2
782,1079,0,0.9274,509.0,333.8,724.9,902.4
782,1132,0,0.3552,202.5,557.7,286.5,690.6
782,1176,0,0.319,996.8,147.4,1070.8,347.2
782,1172,0,0.3951,1665.3,354.2,1751.1,532.0
783,747,0,0.9418,665.1,133.8,1083.8,1044.7
783,946,0,0.9094,299.7,351.0,469.8,910.4
783,1087,0,0.5279,126.8,170.7,221.9,406.7
783,1094,0,0.936,42.1,344.1,234.7,921.5
783,1098,0,0.4612,1269.5,618.7,1380.3,810.6
783,1119,0,0.6524,1088.6,541.0,1187.5,678.3
783,1130,0,0.7148,1374.1,528.5,1473.2,812.8
783,1148,0,0.7572,1602.0,517.9,1703.9,805.4
783,1153,0,0.4881,629.0,203.9,732.7,329.3
783,1097,0,0.6539,1007.6,526.7,1108.7,775.7
783,1161,32,0.8814,947.1,726.5,1061.4,845.0
783,1163,0,0.6335,1512.0,508.3,1628.9,809.7
783,1089,0,0.5387,1204.4,617.8,1318.7,799.4
783,1165,0,0.6037,1762.8,502.6,1841.6,823.9
783,1079,0,0.9159,504.7,333.5,723.0,899.0
783,1132,0,0.4133,205.0,555.6,287.8,688.2
783,1177,0,0.4333,884.8,530.5,974.7,672.5
783,1172,0,0.3672,1661.0,353.0,1747.4,532.0
784,747,0,0.9414,663.5,135.0,1075.7,1042.1
784,946,0,0.9138,298.4,350.4,468.1,908.2
784,1087,0,0.4541,130.7,171.0,225.5,406.3
784,1094,0,0.9376,45.3,344.9,237.9,919.6
784,1098,0,0.474,1268.8,618.1,1379.1,809.1
784,1119,0,0.6551,1087.9,540.7,1186.2,676.6
784,1130,0,0.6159,1370.2,527.7,1468.9,811.0
784,1148,0,0.7797,1598.6,517.1,1701.9,805.6
784,1153,0,0.4619,630.5,203.9,734.0,329.1
784,1097,0,0.6979,1005.4,525.9,1110.8,788.4
784,1161,32,0.5868,939.8,719.3,1051.9,836.2
784,1163,0,0.7185,1506.0,507.4,1624.3,806.9
784,1089,0,0.517,1203.9,616.1,1318.3,797.0
784,1165,0,0.7252,1758.0,501.7,1839.3,823.1
784,1079,0,0.9174,502.4,334.0,722.6,896.8
784,1132,0,0.3994,207.5,554.5,288.9,686.5
784,1177,0,0.3655,881.0,528.0,971.9,671.3
784,1172,0,0.3381,1657.7,352.8,1744.5,532.7
784,1176,0,0.3451,996.5,147.1,1069.3,343.8
785,747,0,0.9382,661.9,137.8,1066.8,1040.3
785,946,0,0.91,296.7,350.7,465.9,906.2
785,1087,0,0.4613,133.9,171.7,228.6,406.7
785,1094,0,0.9319,47.9,346.0,240.3,917.0
785,1098,0,0.469,1267.7,616.6,1378.3,807.8
785,1119,0,0.6619,1087.3,539.5,1186.0,675.5
785,1130,0,0.5893,1365.0,527.4,1463.5,809.1
785,1148,0,0.7877,1595.9,516.6,1700.0,804.9
785,1153,0,0.4275,631.6,204.4,735.2,329.5
785,1097,0,0.7275,1005.3,525.4,1110.9,790.8
785,1161,32,0.9194,933.5,718.9,1043.6,834.6
785,1163,0,0.6963,1501.8,507.4,1621.9,805.7
785,1089,0,0.5245,1202.5,615.6,1317.1,796.4
785,1165,0,0.7261,1754.4,501.6,1835.0,811.0
785,1079,0,0.9193,502.0,334.5,723.8,895.8
785,1132,0,0.339,209.8,554.1,290.1,685.7
785,1177,0,0.3723,877.8,527.0,968.8,669.9
785,1176,0,0.3786,996.1,148.3,1069.3,346.0
786,747,0,0.9372,658.9,140.6,1056.0,1039.7
786,946,0,0.9088,293.9,350.3,462.6,904.0
786,1087,0,0.4532,137.4,172.5,232.1,407.4
786,1094,0,0.9383,50.0,346.6,242.5,914.9
786,1098,0,0.43,1267.6,615.3,1378.6,806.8
786,1119,0,0.6486,1086.5,537.8,1186.0,674.6
786,1130,0,0.6255,1362.1,527.1,1460.4,807.4
786,1148,0,0.7907,1593.6,515.9,1698.4,803.6
786,1153,0,0.359,633.2,205.1,736.4,329.9
786,1097,0,0.7191,1005.1,524.9,1110.3,791.6
786,1161,32,0.9325,929.8,724.0,1039.3,839.7
786,1163,0,0.6542,1498.1,507.1,1620.5,804.7
786,1089,0,0.4725,1201.6,615.0,1316.5,795.8
786,1165,0,0.6883,1753.2,502.0,1831.1,789.8
786,1079,0,0.919,503.7,335.3,726.5,895.4
786,1132,0,0.428,212.1,553.5,291.5,685.0
786,1177,0,0.4011,874.6,526.8,965.8,669.4
786,1176,0,0.4038,996.2,149.3,1069.4,346.9
786,1172,0,0.3247,1654.1,353.4,1739.5,530.8
787,747,0,0.9274,656.8,142.3,1046.0,1039.4
787,946,0,0.9121,293.2,350.3,461.2,903.5
787,1087,0,0.4242,141.3,173.3,236.1,408.1
787,1094,0,0.9339,52.6,346.6,245.6,913.7
787,1098,0,0.4405,1268.1,614.6,1379.0,806.0
787,1119,0,0.6475,1086.8,536.2,1187.1,673.9
787,1130,0,0.6603,1361.9,527.4,1459.6,806.1
787,1148,0,0.7956,1593.0,515.6,1698.2,802.5
787,1153,0,0.4063,635.9,205.7,738.9,329.9
787,1097,0,0.7312,1005.8,524.8,1110.6,792.1
787,1161,32,0.9333,927.8,736.5,1037.9,852.9
787,1163,0,0.6317,1496.1,507.1,1620.5,803.7
787,1089,0,0.5098,1201.7,614.2,1316.3,794.4
787,1165,0,0.7111,1749.5,501.8,1832.1,801.7
787,1079,0,0.9215,508.7,336.1,731.6,895.1
787,1132,0,0.3517,214.8,552.6,293.8,685.1
787,1177,0,0.4273,874.7,527.6,964.5,667.2
787,1176,0,0.3708,997.6,149.8,1070.8,347.5
787,1180,0,0.3066,1826.5,232.3,1919.6,484.9
787,1172,0,0.3044,1653.7,353.7,1739.1,530.5
788,747,0,0.9005,657.4,142.5,1039.2,1037.9
788,946,0,0.9098,296.0,349.4,464.0,902.4
788,1087,0,0.4267,145.5,174.1,239.9,407.9
788,1094,0,0.9289,55.8,345.9,249.6,912.5
788,1098,0,0.4463,1270.2,614.2,1380.4,804.3
788,1119,0,0.6648,1089.1,537.3,1188.4,673.2
788,1130,0,0.6571,1361.9,527.6,1459.2,805.0
788,1148,0,0.8102,1593.6,514.9,1699.4,801.6
788,1153,0,0.3391,638.2,206.1,740.9,329.8
788,1097,0,0.6845,1007.9,524.2,1112.4,793.5
788,1161,32,0.812,924.9,754.6,1042.0,879.4
788,1163,0,0.6561,1490.1,507.1,1615.4,802.3
788,1089,0,0.5242,1204.4,613.7,1318.3,792.7
788,1165,0,0.7464,1748.4,501.0,1835.0,811.1
788,1079,0,0.9249,516.3,336.2,738.4,894.9
788,1132,0,0.4738,218.8,551.7,296.8,684.0
788,1177,0,0.3693,877.9,528.7,966.5,665.2
788,1176,0,0.3663,999.7,149.7,1073.1,348.2
788,1180,0,0.3355,1826.9,232.2,1920.0,485.3
788,1172,0,0.3318,1654.5,353.4,1739.6,529.0
788,1181,0,0.3858,0.0,485.7,32.8,596.3
789,747,0,0.9004,666.0,140.4,1043.4,1034.8
789,946,0,0.9026,302.6,348.5,472.0,900.7
789,1087,0,0.4543,149.6,173.4,243.8,406.8
789,1094,0,0.9239,59.6,344.6,254.0,910.3
789,1098,0,0.4855,1271.5,613.4,1381.0,803.0
789,1119,0,0.6741,1091.6,536.6,1190.8,671.8
789,1130,0,0.6751,1361.6,527.3,1459.3,803.7
789,1148,0,0.8002,1595.4,513.3,1701.9,800.2
789,1153,0,0.3247,640.8,205.4,743.6,329.6
789,1097,0,0.6874,1010.8,523.1,1113.9,790.4
789,1161,32,0.8688,929.4,760.3,1045.0,883.4
789,1163,0,0.6561,1486.3,505.8,1612.3,800.7
789,1089,0,0.4787,1207.1,612.7,1320.9,791.3
789,1165,0,0.7717,1747.8,499.8,1836.3,813.8
789,1079,0,0.9267,521.8,335.7,743.2,893.8
789,1132,0,0.4427,222.8,551.0,299.4,682.2
789,1177,0,0.3374,879.0,529.2,968.4,666.3
789,1176,0,0.3205,1002.8,149.2,1075.3,345.2
